"GeneratorName=FCCS 3.0","GeneratorVersion=3.0.0","DateCreated=07/18/2016"
"fuelbed_number","filename","cover_type","ecoregion","overstory_loading","midstory_loading","understory_loading","snags_c1_foliage_loading","snags_c1wo_foliage_loading","snags_c1_wood_loading","snags_c2_loading","snags_c3_loading","shrubs_primary_loading","shrubs_secondary_loading","shrubs_primary_perc_live","shrubs_secondary_perc_live","nw_primary_loading","nw_secondary_loading","nw_primary_perc_live","nw_secondary_perc_live","w_sound_0_quarter_loading","w_sound_quarter_1_loading","w_sound_1_3_loading","w_sound_3_9_loading","w_sound_9_20_loading","w_sound_gt20_loading","w_rotten_3_9_loading","w_rotten_9_20_loading","w_rotten_gt20_loading","w_stump_sound_loading","w_stump_rotten_loading","w_stump_lightered_loading","litter_depth","litter_loading","lichen_depth","lichen_loading","moss_depth","moss_loading","basal_accum_loading","squirrel_midden_loading","ladderfuels_loading","duff_lower_depth","duff_lower_loading","duff_upper_depth","duff_upper_loading","pile_clean_loading","pile_dirty_loading","pile_vdirty_loading","Total_available_fuel_loading","efg_natural","efg_activity"
9001,"sobolSamplefb",66,230,0.269527,0.16335,0,1.45847216140758,0,0,0,0,5.99062139940914,0.694117,80,80,0.161261010461021,0.05,80,80,0.206796350553632,2.59334887959436,2.94632094894536,3.74903388433112,0.1,0,0.487711956030689,0,0,0,0,0,5.64386929837987,12.8847300452227,0,0,0,0,0,0,0,0,0,4.71241257307818,19.9196690949239,0,0,0,5.528644,11,11
9002,"sobolSamplefb",66,230,0.269527,0.16335,0,1.87750678411685,0,0,0,0,5.17242678397335,0.694117,80,80,0.578289570857305,0.05,80,80,0.267022860944271,2.47594381077122,0.633090894762427,4.61578148598876,0.1,0,0.675420443890616,0,0,0,0,0,6.04322722139768,4.18346366838552,0,0,0,0,0,0,0,0,0,2.17451199697563,28.8158160051657,0,0,0,5.528644,11,11
9003,"sobolSamplefb",66,230,0.269527,0.16335,0,2.83656510494417,0,0,0,0,4.81320495580789,0.694117,80,80,0.701235353923403,0.05,80,80,0.13671558521688,0.961971469245853,2.00370847150683,3.39064992055949,0.1,0,0.781367183867842,0,0,0,0,0,5.40290972668678,13.3308815860236,0,0,0,0,0,0,0,0,0,5.26192224172456,13.5736620908137,0,0,0,5.528644,11,11
9004,"sobolSamplefb",66,230,0.269527,0.16335,0,1.79668032436492,0,0,0,0,0.520072643789463,0.694117,80,80,0.449127695476636,0.05,80,80,0.0748748141527176,1.08868503701315,6.90235857660882,1.44457938178349,0.1,0,0.463089834167622,0,0,0,0,0,4.80444361200556,15.3143494754145,0,0,0,0,0,0,0,0,0,4.90298125694785,26.4860987047059,0,0,0,5.528644,11,11
9005,"sobolSamplefb",66,230,0.269527,0.16335,0,0.622179020893761,0,0,0,0,1.02631652745884,0.694117,80,80,0.395035210030619,0.05,80,80,0.0890927314758301,2.09483569766488,3.08095504841767,0.577861244058236,0.1,0,0.134837050279602,0,0,0,0,0,5.43580852083862,19.8064237227477,0,0,0,0,0,0,0,0,0,4.29740598198632,15.4500036707148,0,0,0,5.528644,11,11
9006,"sobolSamplefb",66,230,0.269527,0.16335,0,4.20543560680235,0,0,0,0,3.59485548159573,0.694117,80,80,0.956551100453362,0.05,80,80,0.321896680369973,0.959824334576728,0.736023003747687,2.04075226313947,0.1,0,0.281606780253351,0,0,0,0,0,4.43527027228847,8.29097853389569,0,0,0,0,0,0,0,0,0,4.46959226363944,0.426694363527931,0,0,0,5.528644,11,11
9007,"sobolSamplefb",66,230,0.269527,0.16335,0,4.44977781508584,0,0,0,0,5.4159102462884,0.694117,80,80,0.330343164748047,0.05,80,80,0.315564674064517,0.567570238932968,9.10996943080798,0.576011316725519,0.1,0,0.0474165372503921,0,0,0,0,0,3.51967984627932,21.5143292814074,0,0,0,0,0,0,0,0,0,2.69080710849073,14.7186501959944,0,0,0,5.528644,11,11
9008,"sobolSamplefb",66,230,0.269527,0.16335,0,2.13205038665049,0,0,0,0,5.60653045988176,0.694117,80,80,0.380764581193216,0.05,80,80,0.11799605935812,1.84163415924926,7.31338461115025,2.42124457398849,0.1,0,0.111102277697064,0,0,0,0,0,5.13889391627163,22.284152750629,0,0,0,0,0,0,0,0,0,2.73409891150566,14.8288795435801,0,0,0,5.528644,11,11
9009,"sobolSamplefb",66,230,0.269527,0.16335,0,1.56123486212781,0,0,0,0,4.92678533383179,0.694117,80,80,0.392070968763437,0.05,80,80,0.290385830178857,1.51839924498741,3.33384009685367,2.18823032559268,0.1,0,0.412472173152491,0,0,0,0,0,2.30577700668946,20.8949035545858,0,0,0,0,0,0,0,0,0,3.04763792313496,5.83006041874643,0,0,0,5.528644,11,11
9010,"sobolSamplefb",66,230,0.269527,0.16335,0,2.97471354670357,0,0,0,0,4.01942798205186,0.694117,80,80,0.474236110306811,0.05,80,80,0.125254314914346,0.367547559217551,7.63495936123654,0.493348092070315,0.1,0,0.162454623258673,0,0,0,0,0,1.57864047877491,15.4003060939535,0,0,0,0,0,0,0,0,0,3.85274805628881,0.0465917009487748,0,0,0,5.528644,11,11
