"fuelType","distr","n.obs","prop0","param1.est","param1.sd","param1.cv","param2.est","param2.sd","param2.cv","KS.pVal","equivalence.val"
"X100hr_loading_Mgha","lnormLL",92,0.22,1.508,0.085,0.057,0.824,0.06,0.073,0.713,0.005
"X10hr_loading_Mgha","gammaLL",103,0.119,1.481,0.199,0.134,0.639,0.102,0.16,0.287,0.006
"X10Khr_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X10KhrR_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X10KhrS_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1hr_loading_Mgha","gammaLL",91,0.124,0.975,0.133,0.137,1.748,0.312,0.178,0.056,0.009
"X1Khr_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1KhrR_loading_Mgha","gammaLL",34,0.37,1.794,0.481,0.268,0.282,0.087,0.308,0.493,0.033
"X1KhrS_loading_Mgha","lnormLL",35,0.352,1.179,0.195,0.165,1.141,0.135,0.118,0.55,0.018
"cwd_loading_Mgha","gammaLL",80,0.241,0.775,0.11,0.142,0.029,0.006,0.197,0.214,0.024
"cwd_rotten_loading_Mgha","lnormLL",58,0.439,2.433,0.162,0.067,1.22,0.112,0.092,0.113,0.013
"cwd_sound_loading_Mgha","lnormLL",59,0.411,1.988,0.174,0.088,1.355,0.124,0.091,0.344,0.016
"duff_depth_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"duff_loading_Mgha","gammaLL",33,0.128,0.897,0.228,0.254,0.076,0.026,0.344,0.994,0.03
"fwd_loading_Mgha","gammaLL",60,0.077,1.561,0.285,0.182,0.161,0.035,0.214,0.216,0.013
"GT10KhrR_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GT10KhrS_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"herb_loading_Mgha","gammaLL",60,0.032,0.713,0.124,0.173,0.543,0.132,0.243,0.764,0.018
"herb_percentlive_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lichen_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"litter_depth_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"litter_loading_Mgha","gammaLL",32,0.029,1.079,0.289,0.268,0.206,0.07,0.341,0.934,0.014
"moss_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ms_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"os_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shrub_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"snag_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tree_crown_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tree_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"us_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
